establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|match_company_name|stripped_company_name|company_name_multiple_match
|Scaffolding And Roofing Services||||||||scaffolding and roofing|false
|Schoen's Roofing||||||||schoen's roofing|false
|Schultz Roofing Supply||||||||schultz roofing supply|false
|SCI Roofing Services||||||||sci roofing|false
|Scott Roofing Contractor||||||||scott roofing contractor|false
|Scott Thornton Roofing Contractors||||||||scott thornton roofing|false
Scott's Roofing, Inc.|Scott's roofing||1.00|2.00|24.00|36402.00|453540373|'Scott's Roofing, Inc.'|scott's roofing|false
|Scott's Roofing (Roofing service)||||||||scott's roofing (roofing service)|false
|Scozzari Roofing Services||||||||scozzari roofing|false
|Scs Roofing Services||||||||scs roofing|false
|Select Roofing Services||||||||select roofing|false
|Sequoia Insulation||||||||sequoia insulation|false
|Sergio Lopez Roofing Services||||||||sergio lopez roofing|false
|Seven Hills Roofing Contractors||||||||seven hills roofing|false
|Sha Contractor Roofing And Guttering||||||||sha contractor roofing and guttering|false
|Shakespeare Roofing And Building Contractors||||||||shakespeare roofing and building|false
|Shamrock Roofing Services||||||||shamrock roofing|false
|Shellis Roofing Services||||||||shellis roofing|false
|Sheridan Roofing & Building Services||||||||sheridan roofing & building|false
|Sherwood Roofing Contractors||||||||sherwood roofing|false
|shingle hut complete roofing services||||||||shingle hut complete roofing|false
|SHINGLE MASTERS ROOFING & CONSTRUCTION SERVICES||||||||shingle masters roofing &|false
|Showtime Roofing||||||||showtime roofing|false
|Sidcup Roofing Services||||||||sidcup roofing|false
|SIG||||||||sig|false
|Signal & Hobbs - Roofing & Cladding Contractors||||||||signal & hobbs - roofing & cladding|false
|Signature Roofing||||||||signature roofing|false
Oklahoma City|Simon Roofing||1.00|1.00|2.00|4047.00||'Simon Roofing'|simon roofing|false
|Simpson Dennis Roofing Services||||||||simpson dennis roofing|false
|Single Ply Structures||||||||single ply structures|false
|Sj Roofing Services||||||||sj roofing|false
|Sjb Roofing Services||||||||sjb roofing|false
|Skyline Roofing & Sheet Metal Company||||||||skyline roofing & sheet metal|false
Skyline Roofing, LLC|Skyline Roofing Partners||1.00|2.00|35.00|28101.00|842129081|'Skyline Roofing, LLC'|skyline roofing|false
|Skymark Roofing||||||||skymark roofing|false
|Skyview Roofing (Commercial Services)||||||||skyview roofing (commercial services)|false
|Slate Roofing Contractor||||||||slate roofing contractor|false
|SLATE ROOFING CONTRACTORS ASSOCIATION OF NORTH AMERICA||||||||slate roofing contractors association of north america|false
|SMC Roofing Solutions||||||||smc roofing|false
|Snyder Roofing & Shtmtl||||||||snyder roofing & shtmtl|false
|Solar Educational Events (American Contractor / ContractorCoachPRO / Solar Integrated Roofing)||||||||solar educational events (american contractor / contractorcoachpro / solar integrated roofing)|false
|Solid Roofing Services||||||||solid roofing|false
|Solis Roofing Contractors||||||||solis roofing|false
|Solvikin Kattohuolto||||||||solvikin kattohuolto|false
|Sorensen Roofing and Exteriors||||||||sorensen roofing and exteriors|false
|Soto Roofing Services||||||||soto roofing|false
|South East Roofing Services||||||||south east roofing|false
Southeastern Roofing Company|Southeastern Roofing||1.00|2.00|50.00|542.00|281144637|'Southeastern Roofing Company'|southeastern roofing|false
|SOUTHERN COUNTIES ROOFING CONTRACTORS||||||||southern counties roofing|false
|Southern Premier Roofing||||||||southern premier roofing|false
|Southern Roofing & Exteriors||||||||southern roofing & exteriors|false
|Southern Roofing and Renovations||||||||southern roofing and renovations|false
Construction - Roofing|Southern Roofing Company||1.00|2.00|48.00|97034.00|593711033|'Southern Roofing Company Inc.'|southern roofing|false
|SPAN ROOFING CONTRACTORS||||||||span roofing|false
Spann Roofing & Sheet Metal, Inc.|Spann Roofing & Sheet Metal||1.00|2.00|70.00|136000.00|570373011|'Spann Roofing & Sheet Metal, Inc.'|spann roofing & sheet metal|false
|Specialty Roofing||||||||specialty roofing|false
|Spencer Roofing Services||||||||spencer roofing|false
|SPG roofing & exteriors||||||||spg roofing & exteriors|false
|Sph Roofing Contractors||||||||sph roofing|false
|Springfield (Commercial Roofing & Transport Services)||||||||springfield (commercial roofing & transport services)|false
|Sps Roofing Contractors||||||||sps roofing|false
|SRS Distribution||||||||srs distribution|false
|Ss Roofing Services||||||||ss roofing|false
|Standard Roofing Company||||||||standard roofing|false
|Starmark||||||||starmark|false
Statewide Roofing, Inc.|Statewide Roofing||1.00|2.00|40.00|50000.00|112684192|'Statewide Roofing, Inc.'|statewide roofing|false
|Stellar Roofing and Home||||||||stellar roofing and home|false
|Stephen Richardson Roofing Services||||||||stephen richardson roofing|false
Sterling Commercial Roofing|Sterling Commercial Roofing||1.00|2.00|172.00|319685.00|262635202|'Sterling Commercial Roofing, Inc.'|sterling commercial roofing|false
|Sterry Roofing Services||||||||sterry roofing|false
|Stonebridge Roofing||||||||stonebridge roofing|false
|Stonegrove Roofing Partners||||||||stonegrove roofing|false
|Storm Guard||||||||storm guard|false
|Storm Plumbing & Roofing Services||||||||storm plumbing & roofing|false
|Stout Roofing||||||||stout roofing|false
STRATUS ROOFING|Stratus Construction & Roofing||1.00|2.00|59.00|50062.00|474208903|'STRATUS CONSTRUCTION & ROOFING, LLC'|stratus construction & roofing|false
|Streamline Roofing Company||||||||streamline roofing|false
|Streamline Roofing Services||||||||streamline roofing|false
|Strength Roofing & Siding||||||||strength roofing & siding|false
|Strictly Roofing||||||||strictly roofing|false
|Stripes Roofing||||||||stripes roofing|false
|Style Roofing, Inc||||||||style roofing|false
|Sullivan & Fortner Roofing||||||||sullivan & fortner roofing|false
|Sully-Jones Roofing||||||||sully-jones roofing|false
|Summit Commercial Roofing||||||||summit commercial roofing|false
|Summit Roofing ( Real Estate Services)||||||||summit roofing ( real estate services)|false
|Summit Roofing & Cladding Services||||||||summit roofing & cladding|false
|Summit Roofing Services||||||||summit roofing|false
|Sun Coast Roofing Services||||||||sun coast roofing|false
|Sunnyside Roofing Services||||||||sunnyside roofing|false
|SUNRISE ROOFING SERVICES||||||||sunrise roofing|false
|Super Dry Roofing & Building Services||||||||super dry roofing & building|false
Superior Roofing, Inc.|Superior Roofing||1.00|2.00|77.00|146019.00|840917537|'Superior Roofing, Inc.'|superior roofing|true
Superior Roofing|Superior Roofing||1.00|2.00|48.00|69899.00||'Superior Roofing Services Inc'|superior roofing|true
|Supreme Roofing & Construction||||||||supreme roofing &|false
Supreme Roofing, LP|Supreme Roofing Services||1.00|2.00|215.00|425200.00|823769023|'Supreme Roofing'|supreme roofing|false
|Sure Thing Roofing Contractor||||||||sure thing roofing contractor|false
|Sure-Tite Roofing||||||||sure-tite roofing|false
Sutter Roofing Company of Florida|Sutter Roofing||1.00|2.00|218.00|520612.00|591923325|'Sutter Roofing'|sutter roofing|false
|SV Roofing.||||||||sv roofing|false
|Swift Roofing Services||||||||swift roofing|false
|T & S Roofing||||||||t & s roofing|false
|T Drake Roofing Services||||||||t drake roofing|false
|T Peel Roofing Contractors||||||||t peel roofing|false
|T&J Ottewill Roofing Contractors||||||||t&j ottewill roofing|false
|TAFT ROOFING||||||||taft roofing|false
|Tall Ridge Roofing Services||||||||tall ridge roofing|false
|TALLEY'S ROOFING CO.||||||||talley's roofing|false
TAMKO - Ennis|Tamko Building Products||1.00|2.00|30.00|58448.00|440502367|'TAMKO Building Products LLC'|tamko building products|true
TAMKO-Frederick|Tamko Building Products||1.00|2.00|109.00|224573.00|440502367|'TAMKO BUILDING PRODUCTS LLC'|tamko building products|true
TAMKO - Rangeline|Tamko Building Products||1.00|2.00|34.00|77292.00|440502367|'TAMKO Building Products LLC'|tamko building products|true
TAMKO - Phillipsburg|Tamko Building Products||1.00|2.00|95.00|192560.00|440502367|'TAMKO Building Products LLC'|tamko building products|true
TAMKO - Tuscaloosa|Tamko Building Products||1.00|2.00|88.00|213002.00|440502367|'TAMKO Building Products LLC'|tamko building products|true
TAMKO - Columbus|Tamko Building Products||1.00|2.00|26.00|48055.00|440502367|'TAMKO Building Products LLC'|tamko building products|true
TAMKO - High Street|Tamko Building Products||1.00|2.00|117.00|228689.00|440502367|'TAMKO Building Products LLC'|tamko building products|true
TAMKO - Dallas|Tamko Building Products||1.00|2.00|94.00|198006.00|440502367|'TAMKO Building Products LLC'|tamko building products|true
TAMKO - Knoxville|Tamko Building Products||1.00|2.00|37.00|72795.00|440502367|'TAMKO Building Products LLC'|tamko building products|true
|Tandragee Roofing Company & Building Services||||||||tandragee roofing company & building|false
|Tarrant Roofing||||||||tarrant roofing|false
|Taylor Plastering, Building And Roofing Services||||||||taylor plastering, building and roofing|false
|Taylor Roofing Contractors||||||||taylor roofing|false
|Taylors Roofing Contractors||||||||taylors roofing|false
|Team-D Property Services||||||||team-d property|false
|Technodak||||||||technodak|false
Tecta America Dakotas|Tecta America||1.00|2.00|118.00|213684.00||'Tecta America'|tecta america|true
C.E. Reeve Roofing LLC.|Tecta America||1.00|2.00|62.00|104260.00|822463050|'Tecta America'|tecta america|true
Tecta America Southern California, Inc.|Tecta America||1.00|2.00|57.00|115137.00|010629153|'Tecta America Corp'|tecta america|true
Tecta America|Tecta America||1.00|2.00|97.00|189992.00||'Tecta America'|tecta america|true
Tecta America|Tecta America||1.00|2.00|89.00|170327.00|202141268|'Tecta America'|tecta america|true
Roof Services A Tecta America Company LLC Richmond unit|Tecta America||1.00|2.00|33.00|79579.00|832486234|'Tecta America Company LLC'|tecta america|true
Roof Services A Tecta America Company LLC|Tecta America||1.00|2.00|103.00|238736.00|832486234|'Tecta America Company LLC'|tecta america|true
Wolfe Roofing|Tecta America||1.00|2.00|26.00|53306.00||'Tecta America'|tecta america|true
J.P. Patti Tecta America LLC.|Tecta America||1.00|2.00|36.00|60797.00||'Tecta America'|tecta america|true
Tecta America Arizona|Tecta America||1.00|2.00|37.00|77124.00|261143045|'Tecta America'|tecta america|true
ABC Roofing, a Tecta America Company, LLC|Tecta America||1.00|2.00|47.00|97671.00|842405555|'Tecta America Corporation'|tecta america|true
Tecta America South Florida|Tecta America||1.00|2.00|60.00|105765.00|650056654|'Tecta America Corp.'|tecta america|true
B&L Sheet Metal and Roofing A Tecta America Company LLC|Tecta America||1.00|2.00|48.00|83794.00|851411788|'Tecta America'|tecta america|true
Tecta America Seattle LLC|Tecta America||1.00|2.00|28.00|48268.00|260150494|'Tecta America Corp.'|tecta america|true
|Tectum Roofing||||||||tectum roofing|false
|Tek-line Roofing||||||||tek-line roofing|false
|Templar Roofing Services||||||||templar roofing|false
|Tenholder Roofing And Construction Services||||||||tenholder roofing and|false
|Tg Roofing Services||||||||tg roofing|false
|Tgc Roofing And Building Services||||||||tgc roofing and building|false
|The Castle Services||||||||the castle|false
|The National Federation Of Roofing Contractors||||||||the national federation of roofing|false
|The Roofing & Remodeling Company||||||||the roofing & remodeling|false
|Thomas Jefferson Roofing & Remodeling||||||||thomas jefferson roofing & remodeling|false
|Thompsons Slate & Tile Roofing Contractors||||||||thompsons slate & tile roofing|false
|Tidewater Roofing||||||||tidewater roofing|false
|Tilehurst Roofing Contractors||||||||tilehurst roofing|false
|Titan Roofing (Commercial Services)||||||||titan roofing (commercial services)|false
|Tjs Roofing And Property Services||||||||tjs roofing and property|false
TMJ Construction Services|TMJ Construction Services||1.00|2.00|19.00|46743.00|542149654|'TMJ Construction Services'|tmj|false
|Tony G. Harris & Sons Building Contractor||||||||tony g. harris & sons building contractor|false
|Tony Mccorisken Roofing And Building Services||||||||tony mccorisken roofing and building|false
|Top Line Roofing Contractors||||||||top line roofing|false
|Top Tower Roofing Service||||||||top tower roofing service|false
|Torres-boren Roofing||||||||torres-boren roofing|false
|Total Home Roofing||||||||total home roofing|false
|Total Roofing & Construction Services||||||||total roofing &|false
Total Roofing Services LLC|Total Roofing Contractors||1.00|2.00|5.00|10422.00|341862745|'Total Roofing Services'|total roofing|false
|Total Systems Roofing||||||||total systems roofing|false
|Tough As Nails Roofing Contractors||||||||tough as nails roofing|false
|Town & Country Roofing Services||||||||town & country roofing|false
|Townsend Roofing and Construction Services||||||||townsend roofing and|false
|Tradesmen Building Roofing Services||||||||tradesmen building roofing|false
|Transformation Roofing & Home Services||||||||transformation roofing & home|false
|Tri State Aluminum Products of Wisconsin||||||||tri state aluminum products of wisconsin|false
|Tri State Roofing Contractors||||||||tri state roofing|false
|Tri-C Roofing Supply||||||||tri-c roofing supply|false
|Tri-Cities Roofing||||||||tri-cities roofing|false
|Tri-Town Roofing||||||||tri-town roofing|false
Triad Inc.|Triad||1.00|2.00|47.00|77850.00|800728621|'Triad Inc.'|triad|false
|Triad Roofing Services||||||||triad roofing|false
|Triangle Roofing Services||||||||triangle roofing|false
|Tridom Roofing||||||||tridom roofing|false
|Trinity Restoration and Roofing||||||||trinity restoration and roofing|false
|Triskell||||||||triskell|false
|Triumph Roofing - Charlotte Top Roofing Company||||||||triumph roofing - charlotte top roofing|false
|Tropical Roofing Services||||||||tropical roofing|false
|TRP Roofing Products||||||||trp roofing products|false
|True Metal Solutions||||||||true metal|false
|TrussPoint Roofing & Exterior Renovations||||||||trusspoint roofing & exterior renovations|false
|Ts Roofing Services||||||||ts roofing|false
|Tudor Roofing||||||||tudor roofing|false
|Turner Roofing & Sheet Metal||||||||turner roofing & sheet metal|false
|Turpin Roofing Contractors||||||||turpin roofing|false
|Tuscano-Maher Roofing||||||||tuscano-maher roofing|false
|TZ ROOFING CONTRACTORS||||||||tz roofing|false
|U.S. Roofing||||||||u.s. roofing|false
|Unified Service Partners||||||||unified service|false
|United Contractors Roofing||||||||united contractors roofing|false
|United Roofing||||||||united roofing|false
|United Roofing & Construction Services||||||||united roofing &|false
|United Roofing Supply||||||||united roofing supply|false
|Urena Roofing & Contractor||||||||urena roofing & contractor|false
|US Prime Roofing||||||||us prime roofing|false
|US Roofing||||||||us roofing|false
Valentine Roofing|Valentine Roofing||1.00|2.00|111.00|198976.00|800177243|'Valentine Roofing'|valentine roofing|false
|Vanity Roofing - Ottawa Roofing Company||||||||vanity roofing - ottawa roofing|false
|VBR Roofing||||||||vbr roofing|false
|Venture Roofing & Building Supply||||||||venture roofing & building supply|false
|VERMONT ROOFING CO||||||||vermont roofing|false
|Vertex Roofing (Commercial Services)||||||||vertex roofing (commercial services)|false
|Vertex Roofing Contractors||||||||vertex roofing|false
|Vertical Roofing||||||||vertical roofing|false
|Vezer's Roofing||||||||vezer's roofing|false
|Vigilante & Family Roofing Services||||||||vigilante & family roofing|false
|Virginia Pro Roofing||||||||virginia pro roofing|false
|Virginia Roofing Corporation||||||||virginia roofing|false
|Vision Building And Roofing Services||||||||vision building and roofing|false
|Vision-On Roofing Services||||||||vision-on roofing|false
|Vjr Roofing Services||||||||vjr roofing|false
|Volsen Ltd - Commercial Roofing Services||||||||volsen ltd - commercial roofing|false
|W Carpenter & Son Roofing Contractor||||||||w carpenter & son roofing contractor|false
|W H Building And Roofing Services||||||||w h building and roofing|false
|W.E. Brown Roofing||||||||w.e. brown roofing|false
|Wager Contracts||||||||wager contracts|false
|Wagner Roofing & Construction Solutions||||||||wagner roofing &|false
Warren Roofing & Insulating Company|Warren Roofing & Insulating||1.00|2.00|91.00|161561.00|340604460|'Warren Roofing & Insulating Company'|warren roofing & insulating|false
|Washington Roofing Services||||||||washington roofing|false
|Wayman Roofing Services||||||||wayman roofing|false
|Wayne's Roofing||||||||wayne's roofing|false
|Weald Roofing Services||||||||weald roofing|false
|Weather Shield Roofing Systems||||||||weather shield roofing|false
|WeatherGuard Roofing (Real Estate Services)||||||||weatherguard roofing (real estate services)|false
|Weathermaster Roofing Services||||||||weathermaster roofing|false
|WeatherShield Roofing & Sheetmetal||||||||weathershield roofing & sheetmetal|false
|Weathershield Roofing And Building Contractors||||||||weathershield roofing and building|false
|Weathertight Roofing (Commercial Services)||||||||weathertight roofing (commercial services)|false
|Weathertite Roofing Services||||||||weathertite roofing|false
|Weddle & Sons||||||||weddle & sons|false
|Welwood Special Projects||||||||welwood special projects|false
|West County Roofing & Construction||||||||west county roofing &|false
|West Orange Roofing||||||||west orange roofing|false
|West Roofing (Other Commercial Services)||||||||west roofing (other commercial services)|false
|Westchase Roofing Services||||||||westchase roofing|false
|Western States Roofing Contractors Association||||||||western states roofing contractors association|false
|Western Summit Roofing Contractors||||||||western summit roofing|false
|Western Timber and Building Supplies||||||||western timber and building supplies|false
|Westfall Roofing||||||||westfall roofing|false
|Westlake DaVinci Roofscapes||||||||westlake davinci roofscapes|false
|WHEELER ROOFING SERVICES||||||||wheeler roofing|false
|Whitaker Roofing||||||||whitaker roofing|false
|Whitco Roofing Inc.||||||||whitco roofing|false
|White Roofing Services||||||||white roofing|false
Wicks Roofing|Wicks Roofing||1.00|2.00|75.00|136920.00|770418522|'Wicks Roofing'|wicks roofing|false
|Willi Roofing Services||||||||willi roofing|false
|Wilsey Roofing||||||||wilsey roofing|false
|Wm. Green Roofing||||||||wm. green roofing|false
|Wooster Roofing & Construction Company||||||||wooster roofing &|false
|Wormley Brothers Enterprises||||||||wormley brothers|false
|Worthmann Roofing||||||||worthmann roofing|false
|Wrights Roofing Services||||||||wrights roofing|false
|Wrps Group||||||||wrps|false
|Yellowhammer Roofing||||||||yellowhammer roofing|false
